Категория;Подкатегория;ПодПодкатегория;Товар-родитель;Артикул;Наименование;Краткое описание;Описание;Цена
Видео;;;;;;;;
;;;0;1997070611otveti;Ответы на вопросы. 6 и 11 июля 1997 г. (2 шт.);;Ответы на вопросы. 6 и 11 июля 1997 г. (2 шт.);140;19970706otveti.avi;19970711otveti.avi;;RUS_DVD_DK_front.jpg;
;;;0;19970814saratov;Саратов. 14 августа 1997 г. ;;Саратов. 14 августа 1997 г. ;140;19970814saratov.avi;;;RUS_DVD_DK_front.jpg;
;;;0;19970917piter;С-Петербург. 17 сентября 1997 г.;;С-Петербург. 17 сентября 1997 г.;140;19970917piter.avi;;;RUS_DVD_DK_front.jpg;
;;;0;1997092226moskva;Москва. 22 и 26 сентября 1997 г. (2 шт.);;Москва. 22 и 26 сентября 1997 г. (2 шт.);140;19970922moskva.avi;19970926moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;19971210saratov;Саратов. 10 декабря 1997 г.;;Саратов. 10 декабря 1997 г.;140;19971210saratov.avi;;;RUS_DVD_DK_front.jpg;
;;;0;19971212volgograd;Волгоград. 12 декабря 1997 г.;;Волгоград. 12 декабря 1997 г.;140;19971212volgograd.avi;;;RUS_DVD_DK_front.jpg;
;;;0;19971219serpuhov;Серпухов. 19 декабря 1997 г.;;Серпухов. 19 декабря 1997 г.;140;19971219serpuhov.avi;;;RUS_DVD_DK_front.jpg;
;;;0;19980211piter;С-Петербург. Февраль 1998 г.;;С-Петербург. Февраль 1998 г.;140;19980211piter.avi;;;RUS_DVD_DK_front.jpg;
;;;0;1998052021piter;С-Петербург. 20 и 21 мая 1998 г. (2 шт.);;С-Петербург. 20 и 21 мая 1998 г. (2 шт.);140;19980520piter.avi;19980521piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;199807020304piter;С-Петербург. Семинар. 2, 3 и 4 июля 1998 г. (3 шт);;С-Петербург. Семинар. 2, 3 и 4 июля 1998 г. (3 шт);140;19980702piter.avi;19980703piter.avi;19980704piter.avi;RUS_DVD_DK_front.jpg;
;;;0;1998112122piter;С.-Петербург. 21 и 22 ноября 1998 г. (2 шт.);;С.-Петербург. 21 и 22 ноября 1998 г. (2 шт.);140;19981121piter.avi;19981122piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;1998120708moskva;Москва. 7 и 8 декабря 1998 г. (2 шт.);;Москва. 7 и 8 декабря 1998 г. (2 шт.);140;19981207moskva.avi;19981208moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;1999040305piter;С-Петербург. 3 и 5 апреля 1999 г. (2 шт.);;С-Петербург. 3 и 5 апреля 1999 г. (2 шт.);140;19990403piter.avi;19990405piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;19990511lekciipriem;4 лекции перед приемом. 1999 г. ;;4 лекции перед приемом. 1999 г. ;140;19990511lekciipriem.avi;;;RUS_DVD_DK_front.jpg;
;;;0;1999100910piter;С.-Петербург. 9 и 10 октября 1999 г. (2 шт.);;С.-Петербург. 9 и 10 октября 1999 г. (2 шт.);140;19991009piter.avi;19991010piter.avi;;RUS_DVD_DK_front.jpg;
